"model_lab","time","Scenario","ScenarioSubtitle","Scenario_plain","RMSE"
"RICLPM-free",3,"Scenario~5*italic('C')","Part-Proportional","Scenario 5C",0.000528016553946043
"RICLPM-free",3,"Scenario~5*italic('D')","Part-Proportional~Opposite","Scenario 5D",0.00166534866464394
"RICLPM-free",3,"Scenario~6","Chaotic~Effects","Scenario 6",0.200385371037952
"RICLPM-free",4,"Scenario~0","No~Confounding","Scenario 0",7.12290575736495e-09
"RICLPM-free",4,"Scenario~1","Stable~Confounder~Effects","Scenario 1",9.32356558581727e-09
"RICLPM-free",4,"Scenario~2","Step","Scenario 2",0.0205026575540555
"RICLPM-free",4,"Scenario~3*italic('A')","Linear","Scenario 3A",0.0256695729097882
"RICLPM-free",4,"Scenario~3*italic('B')","Proportional","Scenario 3B",0.00346236252769086
"RICLPM-free",4,"Scenario~4*italic('A')","Part-Step","Scenario 4A",0.00686469849105359
"RICLPM-free",4,"Scenario~4*italic('B')","Part-Step~Opposite","Scenario 4B",0.0217916330937123
"RICLPM-free",4,"Scenario~5*italic('A')","Part-Linear","Scenario 5A",0.0102265367927746
"RICLPM-free",4,"Scenario~5*italic('B')","Part-Linear~Opposite","Scenario 5B",0.00727197814902446
"RICLPM-free",4,"Scenario~5*italic('C')","Part-Proportional","Scenario 5C",0.00221734917621259
"RICLPM-free",4,"Scenario~5*italic('D')","Part-Proportional~Opposite","Scenario 5D",0.00498800859215647
"RICLPM-free",4,"Scenario~6","Chaotic~Effects","Scenario 6",0.0748388201187093
"RICLPM-free",5,"Scenario~0","No~Confounding","Scenario 0",9.60689722449372e-10
"RICLPM-free",5,"Scenario~1","Stable~Confounder~Effects","Scenario 1",2.47657693119409e-08
"RICLPM-free",5,"Scenario~2","Step","Scenario 2",0.0253798224571189
"RICLPM-free",5,"Scenario~3*italic('A')","Linear","Scenario 3A",0.0260806294405756
"RICLPM-free",5,"Scenario~3*italic('B')","Proportional","Scenario 3B",0.00522179863083804
"RICLPM-free",5,"Scenario~4*italic('A')","Part-Step","Scenario 4A",0.00783790673634435
"RICLPM-free",5,"Scenario~4*italic('B')","Part-Step~Opposite","Scenario 4B",0.0307443800049504
"RICLPM-free",5,"Scenario~5*italic('A')","Part-Linear","Scenario 5A",0.0212522940712136
"RICLPM-free",5,"Scenario~5*italic('B')","Part-Linear~Opposite","Scenario 5B",0.0921687426597447
"RICLPM-free",5,"Scenario~5*italic('C')","Part-Proportional","Scenario 5C",0.00180374968109702
"RICLPM-free",5,"Scenario~5*italic('D')","Part-Proportional~Opposite","Scenario 5D",0.00567946079310635
"RICLPM-free",5,"Scenario~6","Chaotic~Effects","Scenario 6",0.110097542697452
