"lhs","op","rhs","est","se","z","model","time","effect_type","effect","estRef","Bias","RelBiasPercent","Scenario","ScenarioSubtitle","effect_parsed","model_lab","Scenario_plain"
"Y5","~","X4",0.100000002449338,0.0259127707028837,3.85910112029082,"model_dpm_free",5,"cross","X[t-1] -> Y[t]",0.0999999999999984,2.44933921755841e-09,2.44933921755845e-06,"Scenario~1","Stable~Confounder~Effects","X[t-1] %->% Y[t]","DPM-free","Scenario 1"
"Y5","~","X4",0.100000001055557,0.0420459116086623,2.37835254914428,"model_riclpm",5,"cross","X[t-1] -> Y[t]",0.0999999999999984,1.05555886253939e-09,1.0555588625394e-06,"Scenario~1","Stable~Confounder~Effects","X[t-1] %->% Y[t]","RICLPM","Scenario 1"
"Y5","~","X4",0.100000006405699,0.042537989319523,2.3508399904507,"model_riclpm_free",5,"cross","X[t-1] -> Y[t]",0.0999999999999984,6.4057009835361e-09,6.4057009835362e-06,"Scenario~1","Stable~Confounder~Effects","X[t-1] %->% Y[t]","RICLPM-free","Scenario 1"
"Y2","~","X1",0.099999999999999,0.0271271217217399,3.6863475980151,"model_covariates",2,"cross","X[t-1] -> Y[t]",0.099999999999999,0,0,"Scenario~2","Step","X[t-1] %->% Y[t]","True Model","Scenario 2"
"Y2","~","X1",0.0410933158346004,0.0190107167993998,2.16158687061699,"model_clpm",2,"cross","X[t-1] -> Y[t]",0.099999999999999,-0.0589066841653986,-58.9066841653992,"Scenario~2","Step","X[t-1] %->% Y[t]","CLPM","Scenario 2"
"Y2","~","X1",0.0410936686363631,0.0190107285838223,2.1616040887214,"model_clpm_lag2",2,"cross","X[t-1] -> Y[t]",0.099999999999999,-0.0589063313636359,-58.9063313636365,"Scenario~2","Step","X[t-1] %->% Y[t]","CLPM lag 2","Scenario 2"
"Y2","~","X1",0.0851521512570684,0.0333223119430426,2.55540946266327,"model_dpm",2,"cross","X[t-1] -> Y[t]",0.099999999999999,-0.0148478487429306,-14.8478487429307,"Scenario~2","Step","X[t-1] %->% Y[t]","DPM","Scenario 2"
"Y2","~","X1",0.0999999971341273,0.0727302597601961,1.37494348932403,"model_dpm_free",2,"cross","X[t-1] -> Y[t]",0.099999999999999,-2.86587172049213e-09,-2.86587172049216e-06,"Scenario~2","Step","X[t-1] %->% Y[t]","DPM-free","Scenario 2"
"Y2","~","X1",0.0423455199515191,0.0435860286941645,0.971538844446008,"model_riclpm",2,"cross","X[t-1] -> Y[t]",0.099999999999999,-0.0576544800484799,-57.6544800484805,"Scenario~2","Step","X[t-1] %->% Y[t]","RICLPM","Scenario 2"
"Y2","~","X1",0.0699980447897642,0.0450459408179655,1.55392569271962,"model_riclpm_free",2,"cross","X[t-1] -> Y[t]",0.099999999999999,-0.0300019552102348,-30.0019552102351,"Scenario~2","Step","X[t-1] %->% Y[t]","RICLPM-free","Scenario 2"
"Y3","~","X2",0.1,0.0495450116135109,2.01836666787116,"model_covariates",3,"cross","X[t-1] -> Y[t]",0.1,0,0,"Scenario~2","Step","X[t-1] %->% Y[t]","True Model","Scenario 2"
"Y3","~","X2",0.0528749342541582,0.0299552221721507,1.76513243501548,"model_clpm",3,"cross","X[t-1] -> Y[t]",0.1,-0.0471250657458419,-47.1250657458418,"Scenario~2","Step","X[t-1] %->% Y[t]","CLPM","Scenario 2"
"Y3","~","X2",0.08810040217979,0.042463019109137,2.07475596479274,"model_clpm_lag2",3,"cross","X[t-1] -> Y[t]",0.1,-0.0118995978202101,-11.8995978202101,"Scenario~2","Step","X[t-1] %->% Y[t]","CLPM lag 2","Scenario 2"
"Y3","~","X2",0.095417523021436,0.0386128865257506,2.47113157307737,"model_dpm",3,"cross","X[t-1] -> Y[t]",0.1,-0.00458247697856409,-4.58247697856409,"Scenario~2","Step","X[t-1] %->% Y[t]","DPM","Scenario 2"
"Y3","~","X2",0.0999999982206298,0.0447513611748274,2.23456886216189,"model_dpm_free",3,"cross","X[t-1] -> Y[t]",0.1,-1.77937029000041e-09,-1.77937029000041e-06,"Scenario~2","Step","X[t-1] %->% Y[t]","DPM-free","Scenario 2"
"Y3","~","X2",0.074529892067441,0.0678990144371667,1.09765793635209,"model_riclpm",3,"cross","X[t-1] -> Y[t]",0.1,-0.0254701079325591,-25.4701079325591,"Scenario~2","Step","X[t-1] %->% Y[t]","RICLPM","Scenario 2"
"Y3","~","X2",0.0928479841582097,0.0644814761582766,1.43991716210567,"model_riclpm_free",3,"cross","X[t-1] -> Y[t]",0.1,-0.00715201584179036,-7.15201584179035,"Scenario~2","Step","X[t-1] %->% Y[t]","RICLPM-free","Scenario 2"
"Y4","~","X3",0.0999999999999999,0.0705297021772137,1.41784236871919,"model_covariates",4,"cross","X[t-1] -> Y[t]",0.0999999999999999,0,0,"Scenario~2","Step","X[t-1] %->% Y[t]","True Model","Scenario 2"
